"t","ct","lower_expec","median_expec","upper_expec","district","fit","date"
42,12,0.0673135238938594,0.104668271273795,0.14778779552216,"National","gp",2020-03-24
42,14,0.163665929468366,0.243792017078015,0.324536282197179,"National","gp",2020-03-24
42,28,1.68681506690288,1.76425043736388,1.82437678497978,"National","gp",2020-03-24
42,15,0.230544395520407,0.336588550704861,0.437606373776345,"National","gp",2020-03-24
42,4,2.32475507094676e-06,1.06054636132961e-05,2.95266756440452e-05,"National","gp",2020-03-24
42,18,0.502093611803048,0.681467444840943,0.817117659868651,"National","gp",2020-03-24
42,17,0.400574247343368,0.556328179187369,0.688616388232181,"National","gp",2020-03-24
42,19,0.612883900990368,0.809000393493334,0.942341934419084,"National","gp",2020-03-24
42,8,0.00265358399020712,0.00575034089059211,0.0098768436919589,"National","gp",2020-03-24
42,34,1.55053872073168,1.72806421163914,2.05030546724424,"National","gp",2020-03-24
42,21,0.857036247273497,1.06522916262682,1.1743176135329,"National","gp",2020-03-24
42,23,1.12158156315803,1.3037165656086,1.38028074763113,"National","gp",2020-03-24
42,11,0.0369264390750628,0.0608514389678588,0.0897321141263717,"National","gp",2020-03-24
42,16,0.309774631793271,0.441625443594091,0.560589059435372,"National","gp",2020-03-24
42,30,1.72949125129325,1.86241840617193,2.03071037030896,"National","gp",2020-03-24
42,33,1.64130975013046,1.81550083893403,2.11533669150649,"National","gp",2020-03-24
