"region","run_version","timepoint","parameter","mean","2.5%","25%","psrf","psrf_uci","effective_sample_size"
"Atsinanana","gp",NA,"prob.75",0.289605976964298,-1.62118254275606,-0.341032500684494,1.00481193839255,1.01132313738725,848.265232511094
"Atsinanana","gp",NA,"prob.76",0.295881367405127,-1.57143910013795,-0.360954500012653,0.997683709721601,1.00275463734944,804
"Atsinanana","gp",NA,"prob.77",0.232917268406146,-1.71506714415643,-0.427875078185759,0.998045577144193,1.00326482767054,804
"Atsinanana","gp",NA,"prob.78",0.200336422073241,-1.78915968387394,-0.477443547823769,1.00858376777333,1.03229128945577,948.632901211438
"Atsinanana","gp",NA,"prob.79",0.0750700263459898,-1.80869169076815,-0.56070085368327,1.00549003221148,1.0195852885357,789.688224198053
"Atsinanana","gp",NA,"prob.80",0.0084528777458569,-1.79228605228524,-0.636258391252865,1.00385935733304,1.01903874402078,804
"Atsinanana","gp",NA,"prob.81",0.0616555935126406,-1.97646194895331,-0.582699340252344,1.00144794332487,1.01369782948409,888.376924812174
"Atsinanana","gp",NA,"prob.82",-0.0311979709994284,-1.87558446056108,-0.696959688793048,0.998998931473934,1.00491188103559,763.803160526719
"Atsinanana","gp",NA,"prob.83",0.215043301085263,-1.65236145259196,-0.426657707102466,1.01491906746784,1.03529560227359,1038.92242276032
"Atsinanana","gp",NA,"prob.84",0.24057753836423,-1.69910578068435,-0.357765931345264,1.00379412097768,1.0199879707275,894.288550905546
"Atsinanana","gp",NA,"prob.85",0.150497952536985,-1.81977975109535,-0.481967916493641,1.01264514549156,1.0410728205134,848.960029692969
"Atsinanana","gp",NA,"prob.86",0.203668146344175,-1.59560903297123,-0.484520450897614,1.00698594885732,1.02168422072788,782.050759217024
"Atsinanana","gp",NA,"prob.87",0.108401377608416,-1.96820688339379,-0.592034753849003,1.00694535248829,1.02927722689829,939.375272618406
"Atsinanana","gp",NA,"prob.88",0.107990174900409,-1.73573533398106,-0.600568954327045,1.00683710585683,1.01806012980797,740.080972204729
"Atsinanana","gp",NA,"prob.89",0.0823876588113287,-1.87158584397837,-0.610086811473187,1.00196796345367,1.00738551015509,816.581152178588
"Atsinanana","gp",NA,"prob.90",0.0959920102163757,-1.78736349166464,-0.529230092430413,1.00175575946982,1.00561728066549,804
"Atsinanana","gp",NA,"prob.91",0.0568343767753301,-1.860264368707,-0.619201708516239,1.00003878476912,1.01012213133464,858.977298345459
"Atsinanana","gp",NA,"prob.92",0.151908232040032,-1.73385831672732,-0.530006969430301,1.01322185580388,1.04336681649398,804
"Atsinanana","gp",NA,"prob.93",0.111580696220325,-1.84290066258289,-0.553880761935518,1.00000794844061,1.00737395229192,841.15992577879
"Atsinanana","gp",NA,"prob.94",0.0777393984582552,-1.96077696681989,-0.571104395499793,1.00368976832556,1.01982038732925,804
"Atsinanana","gp",NA,"prob.95",-0.0167112028619419,-1.93885522357367,-0.721329226922173,0.999172944556518,1.00557877668818,804
"Atsinanana","gp",NA,"prob.96",-0.00722419575350339,-2.00111106023492,-0.664176711646738,1.00227959184949,1.0131023239503,933.120921761812
"Atsinanana","gp",NA,"prob.97",0.0391799362303551,-1.75625882472932,-0.677331686857751,0.997562040535009,1.00163380302206,932.165236331469
"Atsinanana","gp",NA,"prob.98",0.0337890543231007,-1.86801618778213,-0.617563737058225,1.00275801752213,1.01567120459579,751.476711505644
"Atsinanana","gp",NA,"prob.99",0.00127426243318304,-2.05585536274832,-0.696673610473763,1.00208127000929,1.01516534681146,804
"Atsinanana","gp",NA,"prob.100",-0.000291687606069191,-1.90709160465331,-0.650893403336206,1.00731133036366,1.02611667553721,867.299369074875
"Atsinanana","gp",NA,"prob.101",0.0256678934643332,-1.79115905035002,-0.668358365099574,1.00106280468215,1.01187300197128,804
"Atsinanana","gp",NA,"prob.102",-0.0691332914545597,-2.0295016488823,-0.764432949702432,1.00917778854548,1.0371094525644,804
"Atsinanana","gp",NA,"prob.103",-0.062734873244585,-2.00569262513709,-0.721623130937978,1.0028088471973,1.00414214973367,761.145760164375
"Atsinanana","gp",NA,"prob.104",-0.0201606178308933,-1.86672512588221,-0.660345163531411,1.00250190420682,1.013038453562,791.386677440576
"Atsinanana","gp",NA,"prob.105",-0.0472585712807387,-1.93145611373026,-0.694065995976239,1.00881936587677,1.03111620923913,1273.21317277775
"Atsinanana","gp",NA,"prob.106",-0.00942331369076737,-1.9930765288504,-0.678540814483214,0.997731732077055,1.00195761028789,923.119443480488
"Atsinanana","gp",NA,"prob.107",-0.0138540957817827,-1.9848232481579,-0.67194679938115,0.999848633938079,1.00719520518986,804
"Atsinanana","gp",NA,"prob.108",-0.0970446075829137,-1.99557103197703,-0.781037826459694,1.003351877419,1.01784714303625,759.833023711268
"Atsinanana","gp",NA,"prob.109",-0.0444977042203119,-2.14674383040491,-0.78464819327391,1.00215498777588,1.0156805261187,954.396632256716
"Atsinanana","gp",NA,"prob.110",-0.0874131704954743,-2.03057738726263,-0.815610619482311,1.00129083022254,1.01388288268292,852.400617279868
"Atsinanana","gp",NA,"prob.111",-0.109985611813315,-2.01620001193076,-0.778679260446555,1.00312254855324,1.01446211530407,800.765708283013
"Atsinanana","gp",NA,"prob.112",-0.175935651609978,-2.2547383155994,-0.812902912243392,1.01040141268687,1.03562007306551,804
"Atsinanana","gp",NA,"prob.113",-0.127734319387937,-2.05289838894874,-0.805476679526921,1.00104509833688,1.00910530440568,804
"Atsinanana","gp",NA,"prob.114",-0.190727379296918,-2.1565620816398,-0.902344336168967,1.01092756808999,1.0415388937375,1058.46214517908
"Atsinanana","gp",NA,"prob.115",-0.143693037513112,-2.14719452100649,-0.844937398611472,0.997377051748704,1.00130794729353,839.162114175253
"Atsinanana","gp",NA,"prob.116",-0.159298226090624,-2.20542157436049,-0.771402800576196,1.00636504723596,1.02213261080631,804
"Atsinanana","gp",NA,"prob.117",-0.199365318724892,-2.18737637814597,-0.937112651039542,1.00878859236937,1.02724620537784,760.926520466122
"Atsinanana","gp",NA,"prob.118",-0.244291422724125,-2.23187154591854,-0.935823294268258,1.0048407710295,1.02341630428346,763.119126558404
"Atsinanana","gp",NA,"prob.119",-0.123678520411571,-1.94508430766126,-0.764777834172879,1.00139175340662,1.00303392304295,710.094775149037
"Atsinanana","gp",NA,"prob.120",-0.181660812568338,-2.19106019477949,-0.878354445561258,1.00094246246202,1.00714569643932,996.289723797071
"Atsinanana","gp",NA,"prob.121",-0.176346264809359,-1.98654882916969,-0.873315882012326,1.00915123201244,1.03026439745996,864.474100144591
"Atsinanana","gp",NA,"prob.122",-0.0494692323410294,-1.92282596294401,-0.72509352369082,0.99999265792302,1.00869729743826,854.627025291073
"Atsinanana","gp",NA,"prob.123",-0.15901050324694,-2.14601870712723,-0.775653437520351,0.997870164332746,1.0036799021588,804
"Atsinanana","gp",NA,"prob.124",-0.229883594984387,-2.13280731899761,-0.94702036362327,1.01333395981414,1.04790985513699,804
