"date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90","region","fit"
2020-04-03,"R",NA,"estimate",1.03461187655198,1.03962074156193,0.134525053501675,0.830546213418786,0.949193338995965,1.00054630457889,1.06866563722818,1.12159477427051,1.26992687024009,"Atsinanana","EpiNow2-IPM-dat"
2020-04-04,"R",NA,"estimate",1.03234054976333,1.03515005346615,0.127989817232555,0.835503814676068,0.948597672746663,0.999561664062222,1.06166131702817,1.11391319872431,1.24924825139147,"Atsinanana","EpiNow2-IPM-dat"
2020-04-05,"R",NA,"estimate",1.02721353399985,1.03161637360096,0.123485298680098,0.83520378894532,0.949304358364384,0.998560612412695,1.05776891310013,1.10923234967829,1.23909273018649,"Atsinanana","EpiNow2-IPM-dat"
2020-04-06,"R",NA,"estimate",1.02601225725859,1.02933101832995,0.120841473485694,0.836073226514814,0.949597423958391,0.997249409867803,1.05426738217013,1.10630551772442,1.22933154006792,"Atsinanana","EpiNow2-IPM-dat"
2020-04-07,"R",NA,"estimate",1.02660657572539,1.02863025546772,0.119838309895567,0.835540193668182,0.952073539278069,0.998035588183718,1.05487146183748,1.1067646124262,1.22227417818361,"Atsinanana","EpiNow2-IPM-dat"
2020-04-08,"R",NA,"estimate",1.03094848359785,1.02985713665025,0.120175718756511,0.833182499376462,0.952610960762498,1.00098205713989,1.05952014420267,1.11001805628217,1.22073640280117,"Atsinanana","EpiNow2-IPM-dat"
2020-04-09,"R",NA,"estimate",1.03673793345003,1.03334607755547,0.121470958709395,0.829362653882986,0.956462259558484,1.00571535424876,1.06615221492705,1.11593717369073,1.2234672805168,"Atsinanana","EpiNow2-IPM-dat"
2020-04-10,"R",NA,"estimate",1.04387894636355,1.03941112500664,0.123289017224057,0.827461897418694,0.962282794800898,1.01361168521235,1.07430781523533,1.12284012357053,1.22895498712934,"Atsinanana","EpiNow2-IPM-dat"
2020-04-11,"R",NA,"estimate",1.05275828806389,1.0483375923169,0.125195516320314,0.832058332513604,0.970759533762043,1.02426261252019,1.08558427112983,1.13361346522026,1.23961250204181,"Atsinanana","EpiNow2-IPM-dat"
2020-04-12,"R",NA,"estimate",1.06668731894399,1.06037553038561,0.126811225957402,0.83590031813928,0.981768299008676,1.03682161327125,1.0990594228377,1.14711049851538,1.25204715677392,"Atsinanana","EpiNow2-IPM-dat"
2020-04-13,"R",NA,"estimate",1.08447026138158,1.07573279335204,0.12785245751827,0.851258941732986,0.996813578063551,1.05232068817109,1.11596082861495,1.16332520534786,1.26742030795515,"Atsinanana","EpiNow2-IPM-dat"
2020-04-14,"R",NA,"estimate",1.10403480921158,1.09456554026388,0.128154277863557,0.872129446911212,1.01766858742504,1.07221098037352,1.13458697115353,1.18205891770744,1.28405930100507,"Atsinanana","EpiNow2-IPM-dat"
2020-04-15,"R",NA,"estimate",1.12733335245132,1.11696486203237,0.127681055632081,0.891857258735897,1.04191296892154,1.09631646482435,1.15664895838229,1.20407567513324,1.30487303555778,"Atsinanana","EpiNow2-IPM-dat"
2020-04-16,"R",NA,"estimate",1.15418609174076,1.1429395629979,0.126528383506559,0.921226434670891,1.06758903821287,1.12203919157117,1.18179850495648,1.2282372593191,1.33143437684456,"Atsinanana","EpiNow2-IPM-dat"
2020-04-17,"R",NA,"estimate",1.18273755189182,1.17239651642761,0.124917885163431,0.955954541088546,1.09660516671375,1.15145303200673,1.21189350558875,1.25401860670312,1.3610875847392,"Atsinanana","EpiNow2-IPM-dat"
2020-04-18,"R",NA,"estimate",1.21492156207933,1.20512094387265,0.123187079779966,0.991711067278757,1.12968530834859,1.18343481559022,1.24266336974001,1.28590165922974,1.3939345873828,"Atsinanana","EpiNow2-IPM-dat"
2020-04-19,"R",NA,"estimate",1.2470226239859,1.2407591178323,0.121776399313433,1.03233103391037,1.16451073413361,1.21642203862461,1.27450069219089,1.31996825015917,1.43329759891672,"Atsinanana","EpiNow2-IPM-dat"
2020-04-20,"R",NA,"estimate",1.28115956194843,1.27880553703533,0.121205744425409,1.07292665361714,1.20249283289773,1.25246711447917,1.30921493909602,1.3554944260204,1.47676905999565,"Atsinanana","EpiNow2-IPM-dat"
2020-04-21,"R",NA,"estimate",1.31723764455258,1.31859624930994,0.122016945287031,1.11843499094781,1.24175574834031,1.28815852484641,1.34451295488859,1.39378394254258,1.52268002642301,"Atsinanana","EpiNow2-IPM-dat"
2020-04-22,"R",NA,"estimate",1.35429872242023,1.35931032268074,0.124658498927057,1.16361754490963,1.27906313756445,1.32509873516043,1.38184261020608,1.43516836458403,1.57136267435397,"Atsinanana","EpiNow2-IPM-dat"
2020-04-23,"R",NA,"estimate",1.39074529050457,1.39998242573124,0.129323116384757,1.20248235603174,1.31625470185891,1.36048080427994,1.42033500796742,1.47716944671827,1.62668469985835,"Atsinanana","EpiNow2-IPM-dat"
2020-04-24,"R",NA,"estimate",1.42769303858163,1.43953022130509,0.135800650002791,1.24188451778304,1.34707947058661,1.39546406364654,1.45898370899935,1.51960926472807,1.67729483900513,"Atsinanana","EpiNow2-IPM-dat"
2020-04-25,"R",NA,"estimate",1.46162014911095,1.47679959775191,0.143432827440614,1.27260706757912,1.37805169677654,1.42863661870642,1.4965175698729,1.55999315139941,1.73554033988923,"Atsinanana","EpiNow2-IPM-dat"
2020-04-26,"R",NA,"estimate",1.4935918066499,1.51062774016781,0.151219704266422,1.29805453099983,1.40511891665525,1.45894342546163,1.53057508669559,1.59410233068856,1.78108244737043,"Atsinanana","EpiNow2-IPM-dat"
2020-04-27,"R",NA,"estimate",1.52102574099641,1.53991888865493,0.158052274566791,1.32335777209242,1.43088158458389,1.48532504844848,1.55982261266632,1.62440793059207,1.82138312287923,"Atsinanana","EpiNow2-IPM-dat"
2020-04-28,"R",NA,"estimate",1.5423939011909,1.5637222802669,0.162986601463479,1.34255109007858,1.45219288586723,1.50661361991993,1.5827305392371,1.64841033970218,1.85891016483536,"Atsinanana","EpiNow2-IPM-dat"
2020-04-29,"R",NA,"estimate",1.55975113369898,1.58129918191424,0.165461311103037,1.35765485063244,1.46881857854756,1.52199658257018,1.59962851513296,1.67094653403338,1.87390286422291,"Atsinanana","EpiNow2-IPM-dat"
2020-04-30,"R",NA,"estimate",1.57078552900713,1.59216807076281,0.165386082940495,1.36744095585359,1.48004147970107,1.53307837695652,1.60991672706618,1.68420651631971,1.88604386830539,"Atsinanana","EpiNow2-IPM-dat"
2020-05-01,"R",NA,"estimate",1.57565404683263,1.59612324287311,0.163083600444372,1.36858812331432,1.48481563815644,1.53896012350984,1.61452382293197,1.68603091560883,1.88047853621743,"Atsinanana","EpiNow2-IPM-dat"
2020-05-02,"R",NA,"estimate",1.57542591602526,1.59322924485694,0.159131239397021,1.36747826055695,1.48402658836989,1.53821080107035,1.61362066683323,1.68066286009817,1.87617712233673,"Atsinanana","EpiNow2-IPM-dat"
2020-05-03,"R",NA,"estimate",1.56762700298889,1.58379786906435,0.154184609581892,1.36488091299042,1.47694151886863,1.53216627523247,1.60446354450405,1.66818513356118,1.86566740735431,"Atsinanana","EpiNow2-IPM-dat"
2020-05-04,"R",NA,"estimate",1.55349877167609,1.56835445400214,0.148852970752604,1.35214064298779,1.46660453357585,1.52052267457048,1.59080813491612,1.65468176307334,1.83407886726407,"Atsinanana","EpiNow2-IPM-dat"
2020-05-05,"R",NA,"estimate",1.5367801967066,1.54759729084124,0.143650734142262,1.33232588742594,1.44889091775994,1.50279016861028,1.57257706079402,1.63452035209496,1.79698503053727,"Atsinanana","EpiNow2-IPM-dat"
2020-05-06,"R",NA,"estimate",1.51293969217407,1.5223510332094,0.138996985232326,1.30894005133294,1.4255360750358,1.48058362162005,1.54865686900782,1.60927363737067,1.75766605732992,"Atsinanana","EpiNow2-IPM-dat"
2020-05-07,"R",NA,"estimate",1.4861293034349,1.4935144633585,0.135205434196771,1.28112275295277,1.40134693728806,1.45725363976168,1.52117096007886,1.57872876415203,1.7222076588097,"Atsinanana","EpiNow2-IPM-dat"
2020-05-08,"R",NA,"estimate",1.4566582396242,1.46200502196429,0.13242842873141,1.25159819911091,1.3749733747729,1.42537190604009,1.489645558271,1.54724119820035,1.68383639575237,"Atsinanana","EpiNow2-IPM-dat"
2020-05-09,"R",NA,"estimate",1.42560835333983,1.42870534935001,0.130584653789401,1.21927969292331,1.34590939056464,1.39377468410023,1.45699244869318,1.51256688718038,1.64644848233991,"Atsinanana","EpiNow2-IPM-dat"
2020-05-10,"R",NA,"estimate",1.39244719208621,1.39441826229187,0.129346759196539,1.18562923269165,1.31305117294262,1.36151716507544,1.42534574445515,1.47748310155691,1.60745486865367,"Atsinanana","EpiNow2-IPM-dat"
2020-05-11,"R",NA,"estimate",1.35908332804328,1.35983492161145,0.128229540105008,1.14654090353877,1.28039240826829,1.3303623738752,1.39116714571204,1.44349159753558,1.56781213014466,"Atsinanana","EpiNow2-IPM-dat"
2020-05-12,"R",NA,"estimate",1.3277217890776,1.32551739997674,0.126735305830879,1.11524225877495,1.24776701697327,1.29771460516341,1.35741127235069,1.4088816413249,1.52661900217378,"Atsinanana","EpiNow2-IPM-dat"
2020-05-13,"R",NA,"estimate",1.29486947021292,1.29189358220581,0.124478211642103,1.08524812795262,1.2152518811275,1.26538134037668,1.32588406324445,1.3733492475559,1.48817424615094,"Atsinanana","EpiNow2-IPM-dat"
2020-05-14,"R",NA,"estimate",1.26280664737285,1.25926079391904,0.121249705686667,1.05798265645904,1.1862172765423,1.23398984013086,1.29357881352226,1.33781524812163,1.45042662875627,"Atsinanana","EpiNow2-IPM-dat"
2020-05-15,"R",NA,"estimate",1.23269210133393,1.22779468344912,0.117040953022349,1.0334239979929,1.15688034696093,1.20398157677975,1.25903602676724,1.30200124775008,1.41091034031511,"Atsinanana","EpiNow2-IPM-dat"
2020-05-16,"R",NA,"estimate",1.20125384704064,1.1975607617048,0.112052854520067,1.01106280061855,1.12915648213898,1.17433957471351,1.2279513717988,1.26787997516762,1.37511958584841,"Atsinanana","EpiNow2-IPM-dat"
2020-05-17,"R",NA,"estimate",1.17121766447871,1.16852700558372,0.106701390187955,0.991494088429815,1.10234415233778,1.14527292632962,1.19611039163676,1.23622972270988,1.33790484848602,"Atsinanana","EpiNow2-IPM-dat"
