"region","fit","variable","date","type","bottom","top","lower","upper","median","mean"
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-16","nowcast",NA,0.0458270573698043,-0.0805087282572021,-0.00968423166751016,-0.0432563078451339,-0.0442863015259488
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-17","nowcast",NA,0.0275518243383108,-0.0924201459525384,-0.0144887866292231,-0.0601404676852976,-0.060815541409809
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-18","nowcast",NA,0.0102703836291774,-0.10263574109081,-0.0281386169239961,-0.0715856019503253,-0.0733962180912795
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-19","nowcast",NA,0.00744422823955041,-0.124000161855066,-0.0504546962715695,-0.0849007493558628,-0.0836334297767388
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-20","nowcast",NA,0.00888800007441735,-0.135204844377339,-0.0560316851261221,-0.0927035686135727,-0.0893813783546465
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-21","nowcast",NA,0.0139347633815045,-0.139342086033728,-0.0568146797479172,-0.0910753621104694,-0.0834933339847281
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-22","nowcast",NA,0.0524698256293595,-0.132088405992978,-0.0478564332481959,-0.0841143727331743,-0.0710461678274765
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-23","nowcast",NA,0.047089072927797,-0.134933687605219,-0.0362160951275361,-0.075997258831314,-0.0710226814451405
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-24","nowcast",NA,0.0549762938378085,-0.130993226938872,-0.0243051441346727,-0.0749782501443353,-0.0698776565897277
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-25","nowcast",NA,0.0819701429767891,-0.126756400276374,-0.015134265868242,-0.069602275367303,-0.0665149642968588
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-26","nowcast",NA,0.0869462885730416,-0.141878993966171,-0.0168045651044994,-0.0732512957513511,-0.0720302340170548
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-27","nowcast",NA,0.0781795510842477,-0.140672536864821,-0.0132172274263962,-0.072252324643884,-0.0700991403684024
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-28","nowcast",NA,0.051372940297272,-0.153198321673304,-0.0204949816352026,-0.0696690381762701,-0.0671794617028494
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-29","nowcast",NA,0.0990425867130108,-0.132378939235477,0.00583608254811051,-0.0723153903828242,-0.0667097846811263
"Analamanga","EpiNow2-Reported","growth_rate","2020-09-30","nowcast",NA,0.069111314484033,-0.139863009652784,0.00280533647109572,-0.0743223744540528,-0.0695890209219471
"Analamanga","EpiNow2-Reported","growth_rate","2020-10-01","nowcast",NA,0.0670313715276396,-0.137695713206885,0.0100416653263067,-0.0700045388563893,-0.0685649393400037
"Analamanga","EpiNow2-Reported","growth_rate","2020-10-02","nowcast",NA,0.0676622423257865,-0.140468681441846,0.00791486527090071,-0.0703717540288068,-0.069600394094327
"Analamanga","EpiNow2-Reported","growth_rate","2020-10-03","nowcast",NA,0.0708773678834689,-0.147422997424992,0.0111232350754583,-0.0770516258544702,-0.0715538051854009
"Analamanga","EpiNow2-Reported","growth_rate","2020-10-04","nowcast",NA,0.0825218495312419,-0.159447187464313,0.00228576758995673,-0.0710639287902779,-0.0660002215399043
"Analamanga","EpiNow2-Reported","growth_rate","2020-10-05","nowcast",NA,0.0821563753543137,-0.152524293673595,0.0137609099548408,-0.071280832041376,-0.0662604419176363
"Analamanga","EpiNow2-Reported","growth_rate","2020-10-06","nowcast",NA,0.0826377349017069,-0.157365404669771,0.0104490115002236,-0.0713676688984007,-0.0678412476634579
"Atsinanana","EpiNow2-Reported","growth_rate","2020-04-30","nowcast",-0.296974638750086,0.225233700472078,0.0710040813069885,0.158562599243641,0.12426162203784,0.126240968955348
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-01","nowcast",-0.304112600080564,0.218568794157151,0.0520834548941485,0.141430086800759,0.108588694020226,0.112072626977522
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-02","nowcast",-0.314218430019758,0.193040719268474,0.0432933090519144,0.129584907433476,0.090031106479521,0.0928619177784881
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-03","nowcast",-0.323331049641768,0.165078536452595,0.0375358502085733,0.11472132560034,0.074394688419366,0.076455167424701
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-04","nowcast",-0.335207356816296,0.139845948541617,0.0179652832870112,0.0919598174404699,0.0558705080452997,0.0565088041203383
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-05","nowcast",-0.343127722658865,0.121081747145555,0.0154060391779408,0.0857894440727583,0.0442499763656069,0.044210828629783
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-06","nowcast",-0.348835736535996,0.119918640247313,0.00296705269097708,0.0700592327196334,0.0357090216129259,0.0359042770663162
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-07","nowcast",-0.350106612049724,0.110834975073162,0.00831775993963124,0.0706750327967812,0.0341478748056489,0.0341231775441258
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-08","nowcast",-0.349545303074461,0.115292802502376,0.00175174521928292,0.0615512218176475,0.0327547645978175,0.0349066594718531
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-09","nowcast",-0.348602772501995,0.11110344762035,0.0060709116464304,0.0621686119527787,0.0350860956246722,0.0362335508242609
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-10","nowcast",-0.35175937769853,0.102010533311648,0.00141702321330083,0.0567009814486751,0.0293718156269203,0.0318459328444666
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-11","nowcast",-0.354761609430169,0.101414613075245,-0.0113577218170841,0.0453466635551016,0.0252229566853233,0.0278264878367453
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-12","nowcast",-0.359613902073872,0.0905752025260738,-0.00991126947397563,0.0423331580828327,0.0211649816572756,0.0216705953611411
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-13","nowcast",-0.361278915232595,0.0894579925862225,-0.012884112710455,0.0442952823018507,0.0175390064175426,0.0196621935587926
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-14","nowcast",-0.367018548603187,0.0797608400878534,-0.0173957212247853,0.0343624130914124,0.0121232102098387,0.0131909749585539
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-15","nowcast",-0.367361777820299,0.0780249602683121,-0.0147478347904597,0.0380966934478693,0.010729758565956,0.0128279635776193
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-16","nowcast",-0.368462991022483,0.0786412253833466,-0.0130076090062258,0.0409203323347517,0.0102182099949873,0.0116830250034307
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-17","nowcast",-0.37309133385897,0.0732250380677011,-0.016339391956311,0.0397755679887696,0.00552475637542519,0.00722782806522531
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-18","nowcast",-0.38284345079765,0.0661771985003716,-0.0247657165772972,0.0267079062641483,-0.000625685000282128,0.000444517081436421
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-19","nowcast",NA,0.0646702094876371,-0.0312818168634025,0.0174531966586804,-0.00342781205574176,-0.00180817821166134
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-20","nowcast",NA,0.0565965891282465,-0.0254566491101225,0.021559367087201,-0.0054241623965562,-0.0043284762247792
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-21","nowcast",NA,0.0608260304853488,-0.0257866302671818,0.0238594924675344,-0.00409255523326878,-0.00292798372344781
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-22","nowcast",NA,0.0664813967628863,-0.033116497268885,0.0175559648724557,-0.00471343098126755,-0.00273499132491565
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-23","nowcast",NA,0.0672732434631805,-0.0329169653720427,0.017046154660588,-0.007222815208521,-0.00304774417562831
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-24","nowcast",NA,0.0621968292803772,-0.0329847457353626,0.0176043004653232,-0.00623420037101335,-0.00398060724250604
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-25","nowcast",NA,0.053719454739379,-0.036987850161331,0.01368097491119,-0.00965805879277848,-0.00862213720676869
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-26","nowcast",NA,0.0560959900476005,-0.0467098051349049,0.00852576562238956,-0.0141656565051312,-0.0124485422160728
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-27","nowcast",NA,0.04211864006567,-0.0434821061678901,0.0104174937404664,-0.0216509879821628,-0.0218293715114843
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-28","nowcast",NA,0.0340490312290046,-0.056204411177502,7.88669278215741e-05,-0.0327829426257438,-0.0344173768769711
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-29","nowcast",NA,0.013353727978857,-0.072957236934219,-0.0161138858965661,-0.050479928853687,-0.0536936171042438
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-30","nowcast",NA,-0.000322881261101825,-0.104272881788893,-0.0405585319376781,-0.0687201042808155,-0.0706527533672954
"Atsinanana","EpiNow2-Reported","growth_rate","2020-05-31","nowcast",NA,-0.02121888713132,-0.118456449937864,-0.0547502822512628,-0.0916652625529378,-0.0927960112109188
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-01","nowcast",NA,-0.0369053905498265,-0.153093699889848,-0.0815515797647056,-0.113283205522972,-0.113493206143586
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-02","nowcast",NA,-0.0498542766052133,-0.162407708911561,-0.0903112506774177,-0.12432181392355,-0.125470744872491
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-03","nowcast",NA,-0.0612655995700378,-0.177196639536993,-0.108636953919664,-0.135990101955164,-0.138311975285526
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-04","nowcast",NA,-0.0757908063216592,-0.176776480039672,-0.10990613063716,-0.147371130487101,-0.146761372682852
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-05","nowcast",NA,-0.0663756100328236,-0.180070085295977,-0.115761298023116,-0.150318794617504,-0.146957110425792
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-06","nowcast",NA,-0.0750308673706333,-0.195355832706628,-0.126297956645176,-0.156185630225047,-0.149841354729824
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-07","nowcast",NA,-0.0645826336499411,-0.210291896415191,-0.13501507879676,-0.160340743557121,-0.153363139411384
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-08","nowcast",NA,-0.0538152208253516,-0.208938651669215,-0.131512024401742,-0.160762501057552,-0.149556383808257
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-09","nowcast",NA,-0.0596073363524638,-0.215851733082871,-0.133800620089143,-0.171198040249621,-0.158728177820121
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-10","nowcast",NA,-0.0624922176718081,-0.220903410889509,-0.134029924541634,-0.172689476483507,-0.162718336330294
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-11","nowcast",NA,-0.0639509474099041,-0.229309741569027,-0.137354413239851,-0.173448854281875,-0.161119618982112
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-12","nowcast",NA,-0.0427321704498101,-0.250966531022083,-0.147405366237339,-0.176973590948179,-0.156529481269368
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-13","nowcast",NA,-0.0140937081306957,-0.246681926283279,-0.134628719104185,-0.167747112520354,-0.142793465393407
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-14","nowcast",NA,0.0248674895608782,-0.25062004481723,-0.122370897099539,-0.154099975564273,-0.121801206448997
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-15","nowcast",NA,0.0611088696811145,-0.256123470272281,-0.114015085277651,-0.141916089021374,-0.102995059381816
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-16","nowcast",NA,0.083333543001416,-0.275835614901148,-0.111306377948695,-0.132483872590382,-0.0897333358395636
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-17","nowcast",NA,0.137072820366753,-0.258279225279747,-0.0840188339607998,-0.108773309088612,-0.0615757446983287
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-18","nowcast",NA,0.165631202751878,-0.257900702740694,-0.0633954377163798,-0.0901598044801099,-0.0430707247700836
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-19","nowcast",NA,0.19792187418683,-0.237271818352567,-0.032541820684091,-0.06097889098075,-0.0149038295873854
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-20","nowcast",-0.374724319840905,0.220383223822373,-0.214972824304059,-0.00139461633747268,-0.0380118374151803,0.00580981192419456
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-21","nowcast",-0.346339547623663,0.270456454391386,-0.149360537114399,0.0556486208873501,-0.00546704563336728,0.0394763209636616
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-22","nowcast",-0.330213542971826,0.314009472479394,-0.159890791273645,0.0670790551475361,0.0193923561580154,0.0646868535690208
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-23","nowcast",-0.319079396643954,0.342857578939644,-0.138552269865831,0.0815133641810489,0.0365718743907894,0.0839971749689928
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-24","nowcast",-0.317213749183621,0.343972699526487,-0.114534795678577,0.0995852752531682,0.0481302293255991,0.0873695320569504
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-25","nowcast",-0.318324978174409,0.324780284885424,-0.126296449370833,0.0928727578975896,0.048910962598027,0.0853563190368979
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-26","nowcast",-0.317609613659669,0.320071815709566,-0.0782371899376793,0.118120219445887,0.0536810426801538,0.0866508151317825
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-27","nowcast",-0.320316217090814,0.311131766511092,-0.0676772870581514,0.137014992426224,0.0506439385751064,0.0817824339680002
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-28","nowcast",-0.328226965290354,0.280814791303245,-0.0728341101136776,0.115541877939442,0.0427237948426169,0.0680260134737039
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-29","nowcast",-0.322190821665452,0.290231429349999,-0.07581763870737,0.115326652576103,0.0513649958928058,0.0784579620856942
"Atsinanana","EpiNow2-Reported","growth_rate","2020-06-30","nowcast",-0.328569608418357,0.284963413474553,-0.0758042233178105,0.111336459725485,0.0406138809649749,0.0674466760258974
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-01","nowcast",-0.324238004742161,0.279527640857094,-0.0836304540138546,0.101239378973284,0.044265828704191,0.0748726792828362
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-02","nowcast",-0.328415296233597,0.278462172253272,-0.0958405724621622,0.0948002503249246,0.0408814777220982,0.0677074110787784
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-03","nowcast",-0.329539178553395,0.271404850770168,-0.089058847864578,0.0931465540919553,0.0402507039166989,0.0658150024472818
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-04","nowcast",-0.322481903525384,0.265881414341892,-0.0610476672876252,0.116821281850826,0.0513103387297559,0.0779452823286138
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-05","nowcast",-0.321675379418319,0.298413530407687,-0.0624455351827684,0.1190373574609,0.0517797835585152,0.0793681452292098
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-06","nowcast",-0.313839155523543,0.324468938823618,-0.0566498668624079,0.122030444757651,0.063724316018775,0.0935641306045079
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-07","nowcast",-0.325892204826294,0.266920105086949,-0.0764833946605288,0.0932809960694546,0.0491007010187758,0.0720107790806678
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-08","nowcast",-0.327152364494401,0.269877479489793,-0.0464568874924933,0.117528984594705,0.0503240402808031,0.0698520350930674
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-09","nowcast",-0.32977274465711,0.244247241469599,-0.0592927385087742,0.108002363121125,0.0486364576805417,0.0654236405382125
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-10","nowcast",-0.33562903688167,0.230386619446014,-0.0532166892386419,0.107057773169605,0.0363051086878073,0.0558327959024683
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-11","nowcast",-0.339311256823789,0.230832826385314,-0.0466516776646489,0.108883203521894,0.0375347582361592,0.0500296378027645
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-12","nowcast",-0.350975284990829,0.201177716874711,-0.0785504076009692,0.0720556801243983,0.0172513019370219,0.0329207099069506
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-13","nowcast",-0.365994767759435,0.189358530735261,-0.0901144101443354,0.062839715849515,-0.00157345347420834,0.0142906381026812
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-14","nowcast",-0.37764882052894,0.16003032557629,-0.111233135413218,0.040038245022777,-0.0101619583243734,0.00350866189759751
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-15","nowcast",NA,0.166666392057202,-0.125862253754409,0.031305150466608,-0.0176837712470651,-0.00158867763078494
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-16","nowcast",NA,0.16416192880673,-0.132327257334428,0.0172937831394675,-0.0323767605965266,-0.0118129752275428
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-17","nowcast",NA,0.17382285356605,-0.112230922489367,0.0392115226332781,-0.0239610168450795,-0.00370850468109742
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-18","nowcast",NA,0.147803556581819,-0.13120153851627,0.0162094036057668,-0.0332636802952274,-0.0107774497232992
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-19","nowcast",NA,0.172931939996368,-0.132259014686792,0.0210773655522628,-0.0252276762315871,-0.00208513740107228
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-20","nowcast",NA,0.173446212558947,-0.121249876294202,0.0315380439880891,-0.0280921631608266,-0.00940658905323076
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-21","nowcast",NA,0.182551806878769,-0.136164136824088,0.0275786907441855,-0.029770944211845,-0.00385352170394832
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-22","nowcast",-0.375620680876865,0.177910164523939,-0.129505264744711,0.0275752325839562,-0.0184157236569677,0.00507015199452212
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-23","nowcast",NA,0.191588049677019,-0.141632801504359,0.0260478622813245,-0.0303425285267037,-0.00309607491405072
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-24","nowcast",-0.37483471810791,0.194552060176421,-0.123996468744838,0.0396080479521566,-0.0162450206648768,0.00571717891864771
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-25","nowcast",-0.380526109241422,0.191486162374866,-0.130968533815523,0.0377697945619107,-0.022986794093996,0.00160895452074709
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-26","nowcast",NA,0.176588409068865,-0.130117869939949,0.0367957159620258,-0.0238933672386164,-0.00215284072887942
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-27","nowcast",-0.376985024904554,0.174842402569522,-0.13320547078839,0.0397871889156663,-0.0210205400633247,0.00400163258671499
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-28","nowcast",NA,0.174123655035858,-0.139814932375993,0.0422624027301402,-0.0281569158855002,-0.0020896249271685
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-29","nowcast",NA,0.168126405420191,-0.13855140029012,0.0322463158390257,-0.038050016408085,-0.00905075549249251
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-30","nowcast",NA,0.167393875082441,-0.157649585102352,0.0228448486789235,-0.041083175661029,-0.0145573202745955
"Atsinanana","EpiNow2-Reported","growth_rate","2020-07-31","nowcast",NA,0.199431546987749,-0.159200656770499,0.0264571352990144,-0.0329571541932581,-0.00340595934295549
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-01","nowcast",NA,0.179480641846284,-0.19449528979063,-0.000951809999139933,-0.0431967546970302,-0.0103211161747122
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-02","nowcast",NA,0.166284147482781,-0.191641780478294,0.00447976024327553,-0.0502129634501599,-0.022422394556802
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-03","nowcast",NA,0.16003110247975,-0.224332057335775,-0.0224619989658441,-0.0641705465275796,-0.0278114703722222
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-04","nowcast",NA,0.151400172996053,-0.229309493322921,-0.0388174440221549,-0.0777001842516082,-0.0419256923547375
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-05","nowcast",NA,0.150578123187673,-0.235546248492209,-0.0425023343957913,-0.0850661848865228,-0.0466255251263414
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-06","nowcast",NA,0.146395089781619,-0.242828200661313,-0.043496244156642,-0.0856822452782175,-0.0453975442597084
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-07","nowcast",NA,0.143200896531973,-0.25252194763309,-0.0517730742858672,-0.08650168808989,-0.0442253929934521
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-08","nowcast",NA,0.196809062462346,-0.251746566755152,-0.0401931557439576,-0.0794706731582985,-0.022662163261262
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-09","nowcast",NA,0.246493472715751,-0.259897459906624,-0.0333499769538053,-0.0691788997213377,-0.00218922287677771
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-10","nowcast",-0.366282076039408,0.263787651387773,-0.264013483922691,-0.0178658154905047,-0.0442966873939073,0.0139795142074847
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-11","nowcast",-0.33529910038591,0.361163038074,-0.278471527814853,-0.00342175131118634,-0.0219668356783329,0.0563615303911972
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-12","nowcast",-0.328587572380343,0.349223477766916,-0.208945373068765,0.0493363137460804,-0.00130807900051652,0.067416341641014
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-13","nowcast",-0.319855820131407,0.359891049681157,-0.202289614292653,0.0681017102939731,0.0235835293032345,0.0826048873787083
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-14","nowcast",-0.318054864911914,0.365223682767041,-0.190716623521721,0.0764801420995772,0.0248029974635621,0.0858444544028946
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-15","nowcast",-0.312424843291408,0.369129414703575,-0.163602667457864,0.104211906130798,0.0433977325983806,0.0961958804219965
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-16","nowcast",-0.312201356834952,0.38393238049162,-0.200669695743192,0.0850784421076759,0.0407806141025387,0.0966136378641188
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-17","nowcast",-0.313240923350874,0.376514301104654,-0.208272612467716,0.0782434236263914,0.0399382463885,0.094674786119498
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-18","nowcast",-0.310212251198747,0.368786656918309,-0.168035640789648,0.110719865731988,0.0437489624129989,0.100354368920573
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-19","nowcast",-0.310963734285313,0.369754502650879,-0.133319273538665,0.136764758356932,0.0478899562224636,0.0989363769973451
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-20","nowcast",-0.306366232844933,0.377148967215228,-0.128021512522207,0.136467605735655,0.069817758556216,0.107700331994919
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-21","nowcast",-0.289896829095848,0.437900909894785,-0.147580085881007,0.142889660961645,0.081965660893547,0.140751776394485
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-22","nowcast",-0.285482838913892,0.434706956106717,-0.128797619200195,0.151717707023135,0.100460962859773,0.150024620696805
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-23","nowcast",-0.273772123841049,0.456640851160639,-0.0631178911224318,0.210131907413457,0.127488547460714,0.175419124610371
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-24","nowcast",-0.270330211277603,0.488125637276945,-0.0495121996770995,0.220571119194106,0.131640292722123,0.183093727053375
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-25","nowcast",-0.259505653258316,0.49692497547918,-0.0358110613256696,0.241632262475077,0.168569830367455,0.207825695963389
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-26","nowcast",-0.25485340206503,0.522984013463571,0.000262257121560497,0.252563785766172,0.17389714337983,0.218724328840938
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-27","nowcast",-0.246435206879253,0.513044878015734,0.0218260726522599,0.281423484669376,0.196473688088612,0.23884125888819
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-28","nowcast",-0.238638888221882,0.562296072203671,0.0537436778995968,0.298544538816191,0.21004430799169,0.257913078821002
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-29","nowcast",-0.234077317061053,0.588417675373717,0.039846838109676,0.296427470772822,0.223190182911006,0.269262761063917
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-30","nowcast",-0.232047927209737,0.600931279911687,0.0232806200948777,0.281555579415836,0.223460686152561,0.274356510827101
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-30","nowcast",-0.251582495320096,0.402394717838118,0.171599408031058,0.365976593123738,0.231018197005017,0.226480944672595
"Atsinanana","EpiNow2-Reported","growth_rate","2020-08-31","nowcast",-0.234327178138978,0.579812291514681,-0.00185965070310379,0.332672744418402,0.230257682529461,0.268637491909528
"Atsinanana","EpiNow2-Reported","growth_rate","2020-09-01","nowcast",-0.236216943554081,0.609110229226109,-0.0274791083456791,0.331879289476623,0.216844189711211,0.263921837321299
"Atsinanana","EpiNow2-Reported","growth_rate","2020-09-02","nowcast",-0.231590022314266,0.641628915404493,-0.0457325542750957,0.363453308206563,0.235425150798868,0.275509593773376
"Atsinanana","EpiNow2-Reported","growth_rate","2020-09-03","nowcast",-0.22850097366697,0.652176569949576,0.00672657505783278,0.420795309126491,0.239209237739982,0.283324119880528
"Atsinanana","EpiNow2-Reported","growth_rate","2020-09-04","nowcast",-0.228846011363086,0.654267921578761,-0.0259361678057217,0.396690578063401,0.233771363219928,0.282448181887655
"Atsinanana","EpiNow2-Reported","growth_rate","2020-09-05","nowcast",-0.223793981954042,0.705310607681469,-0.384377337428346,0.223186417695774,0.223070798496079,0.295350178667574
"Atsinanana","EpiNow2-Reported","growth_rate","2020-09-06","nowcast",-0.223180969458628,0.71667691950997,-0.384377337428346,0.211519510699198,0.211463465055093,0.296926808171185
"Atsinanana","EpiNow2-Reported","growth_rate","2020-09-07","nowcast",-0.20462314955157,0.715276916549361,-0.384377337428346,0.233957034247661,0.233507451314624,0.345760728815785
"Atsinanana","EpiNow2-Reported","growth_rate","2020-09-08","nowcast",-0.208002228027142,0.728489052821953,-0.384377337428346,0.216844717267208,0.216824590435316,0.336712605990468
"Atsinanana","EpiNow2-Reported","growth_rate","2020-09-09","nowcast",-0.166955487874394,0.737628686170379,-0.384377337428346,0.223445687583326,0.223303296285799,0.451053170046761
"Atsinanana","EpiNow2-Reported","growth_rate","2020-09-10","nowcast",-0.154552719918747,0.749400115004517,-0.384377337428346,0.22841923816713,0.228418628726438,0.487409261940305
"Atsinanana","EpiNow2-Reported","growth_rate","2020-09-11","nowcast",-0.129769539740326,0.786469531822253,-0.384377337428346,0.22994940354949,0.22992927651252,0.56239263323835
"Atsinanana","EpiNow2-Reported","growth_rate","2020-09-12","nowcast",-0.12612789560918,0.776261836735769,-0.384377337428346,0.224167925801063,0.224158191295643,0.573664317168894
"Atsinanana","EpiNow2-Reported","growth_rate","2020-09-13","nowcast",-0.129592094522184,0.817868852479757,-0.384377337428346,0.247322740696751,0.24720591829624,0.562940389029622
