"t","ct","lower_expec","median_expec","upper_expec","region","date","fit"
77,21,0.950420963291719,1.52250029197663,2.02869315241922,"National",2020-04-28,"seir"
77,22,1.16086705816078,1.74548533611937,2.25468979737371,"National",2020-04-28,"seir"
77,23,1.40636662378343,1.97280027592901,2.42241548925541,"National",2020-04-28,"seir"
77,24,1.69389812721579,2.18890326412855,2.64726777444486,"National",2020-04-28,"seir"
77,25,1.95637099762284,2.41851578115925,2.85564421674481,"National",2020-04-28,"seir"
77,26,2.12001552872795,2.65827161922488,3.01711546600503,"National",2020-04-28,"seir"
77,27,2.28654096390378,2.91607669918588,3.13322128520368,"National",2020-04-28,"seir"
77,28,2.39539088797986,3.12028595116832,3.41603508992418,"National",2020-04-28,"seir"
77,29,2.48555559414189,3.25511047191478,3.72704574460141,"National",2020-04-28,"seir"
77,30,2.63583038466438,3.38787542433506,3.96736807935949,"National",2020-04-28,"seir"
77,31,2.74168596252052,3.43110221208561,4.09647082744956,"National",2020-04-28,"seir"
77,32,2.77887283253369,3.41961620319151,4.1347295711004,"National",2020-04-28,"seir"
77,33,2.67459034905914,3.34719435625643,4.14429396241473,"National",2020-04-28,"seir"
77,34,2.46988682916308,3.2091632386164,4.29456778571758,"National",2020-04-28,"seir"
77,35,2.24453180680289,2.97272924029921,4.4888165670818,"National",2020-04-28,"seir"
77,36,2.01067100375979,2.67534099321667,4.50919927207808,"National",2020-04-28,"seir"
84,0,1.09914008694593e-26,2.47036721025223e-12,3.33832659422935e-07,"National",2020-05-05,"seir"
84,1,3.17016018283096e-21,3.52046547555288e-10,4.96254560010616e-06,"National",2020-05-05,"seir"
84,2,5.57892316616839e-17,2.22970263908175e-08,4.65040909547869e-05,"National",2020-05-05,"seir"
84,3,1.44016993336863e-13,6.97273412243539e-07,0.000294909658027393,"National",2020-05-05,"seir"
84,4,9.79880372620561e-11,1.29639927034902e-05,0.00121475021481318,"National",2020-05-05,"seir"
84,5,2.48710868812262e-08,0.00013332107769693,0.0041869345450716,"National",2020-05-05,"seir"
84,6,2.11634383317721e-06,0.000995250836915085,0.0145403753484515,"National",2020-05-05,"seir"
84,7,4.90512408899102e-05,0.00533567437659469,0.0420505173200762,"National",2020-05-05,"seir"
84,8,0.000597281700517934,0.0187868170677736,0.102181774559177,"National",2020-05-05,"seir"
84,9,0.00466881950318349,0.0552627338062945,0.215646919281342,"National",2020-05-05,"seir"
84,10,0.0232111621709456,0.133038987089932,0.408394625902713,"National",2020-05-05,"seir"
84,11,0.0810924966643266,0.282485131218786,0.700946099791756,"National",2020-05-05,"seir"
84,12,0.209332836543838,0.534865400995384,1.09641673015267,"National",2020-05-05,"seir"
84,13,0.443938651614198,0.930308957753402,1.60631594103639,"National",2020-05-05,"seir"
84,14,0.829715677998692,1.47996053988903,2.28374827277113,"National",2020-05-05,"seir"
84,15,1.33066662009677,2.17875611548363,3.13320213271777,"National",2020-05-05,"seir"
84,16,2.00888748417579,3.07040486161757,3.96066561302391,"National",2020-05-05,"seir"
84,17,2.79401587792318,3.97390466966683,4.9880109511973,"National",2020-05-05,"seir"
84,18,3.6991103327448,4.93692529987038,5.97481705322305,"National",2020-05-05,"seir"
84,19,4.72191577967015,5.89645113197999,7.01095022289245,"National",2020-05-05,"seir"
